-6.094453802,0.542310359,-5.549437336,1.051101666,-5.037819142,1.530282909,-4.555790541,1.983116072,-4.100150966,2.412351591,-3.668186782,2.820330107,-3.257578429,3.209060095,-2.866328414,3.580277933,-2.492704864,3.935494966,-2.135196801,4.276034818,-1.79247838,4.603063262,-1.463380022,4.91761238,-1.146864927,5.220600269,-0.842009813,5.512847236,-0.547989008,5.79508922,-0.264061216,6.067988987
0,5.636764161,0,5.600539002,0,5.568102052,0,5.538906612,0,5.512502556,0,5.488516889,0,5.466638524,0,5.446606347,0,5.42819983,0,5.411231619,0,5.395541642,0,5.380992403,0,5.367465196,0,5.354857048,0,5.343078228,0,5.332050203
5.094453802,0,5.091747695,0,5.088920809,0,5.08607345,0,5.083267037,0,5.080538373,0,5.077908536,0,5.075388509,0,5.072982796,0,5.070691768,0,5.068513199,0,5.066443284,0,5.064477307,0,5.062610082,0,5.060836243,0,5.059150436,0
